27.1,1.43297,1,0,6,0.778151,1.14546e-05,-4.94102
27.2,1.43457,1,0,6,0.778151,1.13583e-05,-4.94469
27.3,1.43616,1,0,6,0.778151,1.12633e-05,-4.94834
27.4,1.43775,1,0,6,0.778151,1.11695e-05,-4.95197
27.5,1.43933,1,0,6,0.778151,1.10768e-05,-4.95558
27.6,1.44091,1,0,6,0.778151,1.09853e-05,-4.95919
27.7,1.44248,1,0,6,0.778151,1.08949e-05,-4.96278
27.8,1.44404,1,0,6,0.778151,1.08056e-05,-4.96635
27.9,1.4456,1,0,6,0.778151,1.07175e-05,-4.96991
28,1.44716,1,0,6,0.778151,1.06304e-05,-4.97345
28.1,1.44871,1,0,6,0.778151,1.05444e-05,-4.97698
28.2,1.45025,1,0,6,0.778151,1.04593e-05,-4.9805
28.3,1.45179,1,0,6,0.778151,1.03864e-05,-4.98354
28.4,1.45332,1,0,6,0.778151,1.03194e-05,-4.98634
28.5,1.45484,1,0,6,0.778151,1.02401e-05,-4.9897
28.6,1.45637,1,0,6,0.778151,1.01613e-05,-4.99305
28.7,1.45788,1,0,6,0.778151,1.00831e-05,-4.99641
28.8,1.45939,1,0,6,0.778151,1.00055e-05,-4.99976
28.9,1.4609,1,0,6,0.778151,9.92854e-06,-5.00311
29,1.4624,1,0,6,0.778151,9.85227e-06,-5.00646
29.1,1.46389,1,0,6,0.778151,9.77675e-06,-5.00981
29.2,1.46538,1,0,6,0.778151,9.70212e-06,-5.01313
29.3,1.46687,1,0,6,0.778151,9.62823e-06,-5.01645
29.4,1.46835,1,0,6,0.778151,9.55512e-06,-5.01976
29.5,1.46982,1,0,6,0.778151,9.48261e-06,-5.02307
29.6,1.47129,1,0,6,0.778151,9.41092e-06,-5.02637
29.7,1.47276,1,0,6,0.778151,9.34007e-06,-5.02965
29.8,1.47422,1,0,6,0.778151,9.26995e-06,-5.03292
29.9,1.47567,1,0,6,0.778151,9.20037e-06,-5.03619
30,1.47712,1,0,6,0.778151,9.13174e-06,-5.03945
30.1,1.47857,1,0,6,0.778151,9.06378e-06,-5.04269
